Kepler_ID,RA,Dec,Period,Transit_Depth,Duration
6877871,295.8072500,42.3723410,0.536869783,221.7,4.164
6878167,295.8763400,42.3648190,0.833980196,261.2,1.756
6878240,295.8941000,42.3804510,135.4978256,5038.1,6.769
6878240,295.8941000,42.3804510,22.2508509,618.7,1.745
6878408,295.9328300,42.3966900,455.62395,1112.1,13.07
6879171,296.1040600,42.3425900,6.96352699,68.1,3.192
6879183,296.1064800,42.3542790,20.5477769,253.8,4.634
6879865,296.2495400,42.3354800,19.193103549,6807.3,2.5425
6880123,296.3085900,42.3901790,323.972022,462.0,1.25
6880517,296.3975200,42.3969190,65.6491001,983.9,7.298
6880531,296.3999000,42.3871000,69.62754202000001,,11.07
6887030,297.8728000,42.3032910,5.44085762,137.5,2.119
6887321,297.9279800,42.3108290,1.65746034,22.9,4.572
6889235,298.3242500,42.3884700,5.188671659,548.9,5.0534
6890618,298.6216400,42.3942300,1.574063832,1118.1,5.6357
6891124,298.7282100,42.3726310,3.52364689,74.2,3.439
6891366,298.7750900,42.3932300,1.752564549,116.6,3.503
6891512,298.7988900,42.3908880,1.752562808,368004.0,6.1245
6891513,298.7989200,42.3533900,9.9398272,478.6,4.1198
6891543,298.8054500,42.3958400,1.752567456,607.3,5.4993
6891637,298.8222000,42.3946420,1.752553762,414.7,3.877
6921944,281.1117600,42.4549100,4.421566535,684.0,2.1229
6922203,281.2601300,42.4032900,13.33094869,725.6,1.426
6922244,281.2881200,42.4510800,3.522498429,9145.7,3.19843
6922710,281.5614600,42.4505000,23.1274171,157.3,4.901
6924203,282.3327900,42.4638210,6.8833761,458.4,2.2702
6925263,282.8084100,42.4867780,2.51989935,147.2,1.55
6927629,283.9054300,42.4418910,3.867613816,340908.0,5.36467
6928906,284.4560900,42.4398310,1.54945486,21.8,6.698
6929016,284.5039100,42.4638600,0.733726452,114.6,2.309
6929285,284.6533800,42.4883500,4.60690612,137.5,4.176
6929841,284.9285900,42.4223100,3.51575492,237.4,1.381
6932987,286.3580600,42.4065090,19.25404023,987.7,4.6509
6932987,286.3580600,42.4065090,54.1558384,1109.8,4.432
6933567,286.6041600,42.4403190,9.08233411,296.9,2.008
6933781,286.6973300,42.4511600,130.4194187,2290.9,4.165
6934045,286.7975500,42.4209100,265.741374,273.4,18.078
6934291,286.8872700,42.4712600,0.567856484,334.8,1.0258
6934587,286.9976500,42.4651600,1.570919281,65124.0,3.2232
6934986,287.1532000,42.4216120,131.485184,557.8,5.294
6936909,287.9163500,42.4373020,3.546531809,442.7,2.2746
6936909,287.9163500,42.4373020,5.70070626,379.8,1.6408
6936966,287.9450400,42.4135510,36.4721523,52.6,2.673
6936977,287.9515100,42.4131890,36.473115046,161926.0,2.91005
6937402,288.1160600,42.4404180,10.3108232,204.0,5.617
6937529,288.1639700,42.4810790,2.94648935,57.0,3.155
6937529,288.1639700,42.4810790,3.98167088,44.7,3.609
6937692,288.2305900,42.4136200,35.18105723,987.7,7.545
6938264,288.4430500,42.4567600,1.121634781,71.5,1.155
6939670,288.9649400,42.4693910,4.238855579,68002.0,5.2235
6939913,289.0457200,42.4467580,470.65357,985.0,3.458
6941084,289.4415000,42.4981310,85.7357202,747.7,7.625
6945786,290.8893100,42.4596600,2.39161966,189.2,1.906
6946199,291.0206900,42.4624400,37.1011418,1357.5,5.5556
6946199,291.0206900,42.4624400,104.8205868,3920.1,4.4794
6946681,291.1929300,42.4944500,48.9528113,,1.66
6946708,291.2009600,42.4499890,431.78556,332.6,9.135
6946985,291.2955000,42.4499400,440.584562,65.9,10.534
6947062,291.3229100,42.4220700,309.19347,1445.0,23.51
6947164,291.3569600,42.4936410,70.58284716999999,150931.0,8.81169
6947623,291.4958500,42.4781300,3.62657392,98.5,1.791
6947668,291.5070800,42.4298780,14.0545718,274.3,4.066
6947837,291.5636000,42.4768710,1.17033848,17.3,11.56
6948054,291.6389800,42.4363210,7.49018305,1123.6,2.7297
6948054,291.6389800,42.4363210,36.2761238,1572.6,4.7865
6948054,291.6389800,42.4363210,17.46087931,812.4,2.2641
6948054,291.6389800,42.4363210,3.219814777,488.2,2.0642
6948480,291.7875400,42.4695280,175.329014,1059.1,6.269
6948815,291.8870500,42.4301490,1.541530919,213262.0,4.8691
6949061,291.9606900,42.4330100,8.96847034,234.3,4.4073
6949061,291.9606900,42.4330100,23.2218115,210.4,2.744
6949550,292.1174600,42.4562800,7.841066931,342094.0,5.47901
6949607,292.1370200,42.4294200,5.912273234,961.4,2.3254
6949607,292.1370200,42.4294200,8.98581901,881.3,2.8606
6949898,292.2273900,42.4519690,7.64809462,195.9,2.216
6950275,292.3467100,42.4029390,40.879068,499.2,6.562
6952570,293.0600000,42.4027790,122.713036,290.7,3.999
6952971,293.1721200,42.4832380,309.89103,321.3,16.4
6953219,293.2490200,42.4466210,0.5668023250000001,288.4,1.842
6953281,293.2672700,42.4280700,0.566799395,231.2,1.5368
6955671,293.9424100,42.4259000,12.6878176,293.0,4.262
6956014,294.0318000,42.4688450,0.925589891,400.8,1.967
6956136,294.0664100,42.4868390,53.912783631,216.7,44.0504
6956176,294.0773900,42.4022410,2.64185268,149.8,1.76
6956216,294.0877700,42.4896660,4.818863794,65936.5,6.2625
6956233,294.0910900,42.4914590,4.81886153,1318.6,6.223
6960445,295.1956200,42.4170680,5.07437786,605.7,5.942
6960446,295.1958300,42.4189110,10.14873521,116125.0,5.603
6960456,295.1971700,42.4169390,5.07442951,250.2,4.064
6960487,295.2038600,42.4304500,34.525990182,67161.4,4.47294
6960913,295.3045000,42.4752880,59.8780258,1419.1,4.8027
6962018,295.5437300,42.4284290,0.6349464970000001,426554.0,2.40541
6962109,295.5679900,42.4782980,17.13263125,850.2,3.0555
6962901,295.7475900,42.4016300,0.977170246,151.1,3.4842
6962977,295.7661400,42.4242780,20.8341497,803.1,4.522
6962977,295.7661400,42.4242780,7.0556584,705.6,3.0479
6962977,295.7661400,42.4242780,11.97884409,707.9,3.751
6962977,295.7661400,42.4242780,3.71545593,331.7,2.558
6962977,295.7661400,42.4242780,2.58083264,270.2,2.1729
6964043,296.0144700,42.4222790,10.72396374,13518.0,3.8439
6964159,296.0440100,42.4547080,25.503628,204.4,3.913
6964929,296.2328200,42.4727900,0.665025941,104.7,1.7542
6964929,296.2328200,42.4727900,5.06993245,93.6,3.241
6965293,296.3164100,42.4335100,5.077746556,18836.7,3.1718
6967278,296.7653500,42.4049870,395.07333,645.1,7.844
6967430,296.8031900,42.4779700,2.00383703,42.3,3.473
6973796,298.1239600,42.4031720,115.9943364,37571.0,2.4136
6974658,298.2981900,42.4343680,0.7165318510000001,78.9,0.655
6974867,298.3372200,42.4329110,0.887691177,37.3,1.644
6975129,298.3957500,42.4597510,19.74733983,480.7,3.4444
6975129,298.3957500,42.4597510,1.772451066,79.2,2.4592
6975129,298.3957500,42.4597510,37.8404232,232.6,6.408
6975615,298.4980800,42.4664120,2.065351521,173.2,2.661
7008149,281.5593600,42.5204890,0.5155528029999999,1224.1,1.7869
7008149,281.5593600,42.5204890,0.51554111,,0.87
7008211,281.5941500,42.5964090,187.746606,1583.0,5.885
7009548,282.2913200,42.5455090,15.18575582,256.7,0.633
7009828,282.4277300,42.5936390,5.321224925,98872.1,7.48973
7011044,282.9934100,42.5470580,25.50236699,,1.8
7013635,284.1852700,42.5632710,290.625016,147.6,4.411
7013923,284.3145400,42.5893210,2.21396079,119.4,3.452
7017274,285.9232200,42.5498500,11.91256675,123.1,6.126
7017274,285.9232200,42.5498500,6.77067637,65.8,5.982
7017372,285.9718000,42.5457120,5.24088367,8531.2,3.3656
7017437,285.9953300,42.5341990,43.8496474,452.3,2.217
7018210,286.3524200,42.5857700,445.351255,420.4,6.516
7019489,286.9441500,42.5806310,24.2598301,1540.3,3.897
7019524,286.9584400,42.5413820,5.30873978,127.5,3.018
7019580,286.9844700,42.5511210,72.0153825,177.7,2.548
7020168,287.2405100,42.5731390,203.8406,227.4,9.33
7021177,287.6370500,42.5308190,18.64532882,433815.0,3.63893
7021534,287.7913800,42.5741080,9.06557317,243.4,1.6208
7021681,287.8581200,42.5426290,27.52194772,2312.8,4.047
7021681,287.8581200,42.5426290,13.6032081,180.5,2.592
7021681,287.8581200,42.5426290,7.7333361,126.9,2.807
7022573,288.2107200,42.5568080,2.118893997,311.4,0.822
7022603,288.2243700,42.5490110,21.12752693,51.8,2.253
7023960,288.7294900,42.5508800,30.882538697,24012.0,5.3737
7024045,288.7608300,42.5546190,23.9341825,228.1,1.607
7024222,288.8230300,42.5427280,1.633107509,60.8,1.491
7024511,288.9256000,42.5315090,66.15449580000001,1972.0,6.945
7024530,288.9292300,42.5292020,66.15397830000001,6951.0,5.896
7025526,289.2481700,42.5655590,1.074106954,64.5,1.9797
7025540,289.2528100,42.5626110,2.148219541,457844.0,2.94091
7025846,289.3585500,42.5261920,2.340523247,175.4,3.156
7025851,289.3595900,42.5302390,2.340534383,241360.0,4.43017
7026477,289.5556600,42.5720480,366.31509,336.0,12.41
7031066,290.9628900,42.5707090,0.566805514,85.3,4.367
7031126,290.9858400,42.5955510,0.566802672,31.7,3.545
7031132,290.9876700,42.5316700,0.5667951959999999,14.8,2.18
7031208,291.0116000,42.5538220,0.566796331,114.8,5.194
7031340,291.0571000,42.5833590,0.566769068,40.0,3.011
7031430,291.0892900,42.5909690,0.566796775,144.1,5.471
7031517,291.1196900,42.5070690,12.940668656,42450.0,2.4845
7031638,291.1580500,42.5762790,1.13353095,18.5,3.17
7031726,291.1868600,42.5910220,0.566793534,92.4,4.714
7031732,291.1886300,42.5907100,0.5667988269999999,34.9,3.662
7031742,291.1930500,42.5565410,0.566785459,63.8,2.893
7031767,291.2034300,42.5267180,0.56678012,27.6,3.257
7031898,291.2466400,42.5623820,0.566792595,19.9,2.637
7031942,291.2577800,42.5801390,0.5667954670000001,38.2,4.712
7031948,291.2601600,42.5840190,0.566800113,104.0,3.315
7031992,291.2760600,42.5935210,0.56679293,101.1,3.814
7032001,291.2785900,42.5373800,0.5668106429999999,45.6,3.471
7032117,291.3194000,42.5495000,0.566809491,69.5,3.156
7032174,291.3367000,42.5344200,0.566799218,18.2,4.227
7032383,291.4065200,42.5822180,0.566797404,69.4,4.109
7032421,291.4183300,42.5798190,20.55848388,677.3,1.449
7032421,291.4183300,42.5798190,0.56683399,,0.75
7032568,291.4603300,42.5812610,0.566792936,23.0,2.846
7032687,291.4948700,42.5333100,0.5668004,93.2,3.813
7032968,291.5862400,42.5099300,0.56678702,7.5,3.074
7033233,291.6692800,42.5907100,2.032318856,287.5,1.1596
7033233,291.6692800,42.5907100,65.18703725,,5.44
7033671,291.8234900,42.5162090,9.48965527,262.2,3.587
7033713,291.8359400,42.5648380,2.19642864,99.5,4.933
7033748,291.8436600,42.5585210,2.19635512,266552.0,9.65516
7035812,292.4927100,42.5507390,87.77579900000001,450.0,1.862
7037540,293.0203600,42.5088350,14.405857436,30430.6,5.48509
7037540,293.0203600,42.5088350,0.858285844,43.4,1.799
7038096,293.1840800,42.5280190,0.566803149,246.0,1.643
7038988,293.4386600,42.5618100,65.67350728,,2.73
7040629,293.8902000,42.5279660,4.22865217,150.0,3.3275
7040629,293.8902000,42.5279660,7.46662068,120.9,3.87
7040629,293.8902000,42.5279660,16.25951967,129.5,3.854
7040629,293.8902000,42.5279660,11.1317901,95.5,4.051
7041972,294.2660200,42.5192180,222.06409878,,2.89
7045435,295.1897600,42.5233190,0.9347925500000001,247.5,4.5838
7045496,295.2049000,42.5596810,13.47472742,729.6,2.5995
7045605,295.2302900,42.5160790,361.526458,525.1,6.947
7046035,295.3298300,42.5349620,2.27164952,82.4,4.054
7046804,295.4966700,42.5378910,11.720123999,9763.3,3.0039
7047207,295.5912500,42.5552410,19.1187425,217.5,6.805
7047299,295.6106600,42.5783690,35.882272887,101231.0,3.95004
7047363,295.6246900,42.5458980,31.0572947,636.6,3.401
7047363,295.6246900,42.5458980,93.62732509999999,,1.92
7047824,295.7353500,42.5762480,24.7543849,593.3,3.39
7047922,295.7541200,42.5374790,19.76169247,392.5,3.9097
7047922,295.7541200,42.5374790,10.5226374,68.9,3.864
7049486,296.1249400,42.5221020,26.718417546,72975.7,8.141550000000001
7049771,296.1878700,42.5766600,381.85852,362.9,16.121
7050060,296.2550700,42.5302200,22.0425953,348.0,61.2018
7050754,296.4148300,42.5875590,0.615787196,110.6,3.067
7050989,296.4673200,42.5987850,11.57890926,243.4,2.7207
7050989,296.4673200,42.5987850,16.39926461,220.8,3.4108
7051180,296.5105900,42.5474400,1.951082219,1151.8,1.6975
7051984,296.7019000,42.5086520,0.339069751,53.2,1.1516
7052511,296.8202800,42.5141980,0.821472455,127.1,2.433
7053328,297.0069000,42.5972290,455.77076435,341.1,5.1149
7090524,280.8233900,42.6360510,6.73968289,142.0,4.183
7090801,280.9658800,42.6237070,548.08441,560.0,17.66
7090867,280.9917600,42.6105380,308.255238,637.1,11.959
7091432,281.2985500,42.6857490,11.55532445,250.0,3.499
7093401,282.3461300,42.6089100,34.08429351,3746.0,1.3521
7094486,282.8599200,42.6657600,11.35010642,1221.0,2.2792
7094944,283.0622300,42.6290020,7.5019743,248.0,2.582
7097534,284.2995900,42.6043210,2.21396685,81.6,4.374
7097571,284.3137800,42.6009140,2.213964145,123355.0,6.7598
7097965,284.4903300,42.6482890,7.72085047,267.0,1.8264
7098255,284.6100800,42.6874310,11.56722589,373.7,2.507
7098355,284.6578700,42.6526790,29.00789166,906.3,5.0274
7100673,285.7284900,42.6545300,3.95116635,60.9,2.566
7100673,285.7284900,42.6545300,2.89223998,44.3,2.521
7100673,285.7284900,42.6545300,5.99273265,69.8,2.6502
7100673,285.7284900,42.6545300,5.10110666,65.1,2.657
7100673,285.7284900,42.6545300,7.23524221,60.0,2.685
7101726,286.1998600,42.6130100,270.1430241,,6.32
7101828,286.2406000,42.6702310,47.878243,910.0,4.066
7102227,286.4100000,42.6815490,36.7704935,1346.6,4.42
7102227,286.4100000,42.6815490,14.58932429,831.3,2.4184
7102227,286.4100000,42.6815490,0.764017553,128.2,1.103
7102316,286.4527000,42.6578790,57.2488518,1455.6,6.083
7102316,286.4527000,42.6578790,37.0551726,1028.8,5.439
7102316,286.4527000,42.6578790,142.545,905.4,8.75
7103300,286.8453400,42.6769600,3.226232203,36.3,0.4022
7103919,287.0874900,42.6686710,10.7769944,185.6,2.616
7105574,287.7461500,42.6486280,20.726069913,118864.0,6.47393
7106173,287.9788500,42.6793590,10.18318233,51.5,3.137
7106173,287.9788500,42.6793590,6.2321233,31.7,2.85
7106173,287.9788500,42.6793590,8.2942929,36.8,3.976
7106437,288.0823700,42.6369090,212.760495,195.8,3.703
7106438,288.0836800,42.6763920,269.331027,515.7,4.891
7107561,288.4931300,42.6924780,0.812587678,62.9,1.1144
7107567,288.4956700,42.6955600,0.812592362,6945.8,1.5646
7107802,288.5883500,42.6056590,10.41728722,210.4,4.125
7107802,288.5883500,42.6056590,5.4675514,87.2,3.283
7108433,288.8237900,42.6023410,1.51918335,499989.0,5.45573
7109675,289.2687400,42.6041720,33.60123371,7425.9,4.4056
7109675,289.2687400,42.6041720,6.76652928,450.7,2.9004
7109680,289.2704500,42.6743890,81.871309,98.2,1.606
7109851,289.3292500,42.6558110,1.086486129,66.0,0.8383
7115200,290.9686900,42.6196780,0.566801447,16.2,2.352
7115291,291.0009500,42.6222310,52.802767576,52110.3,5.6184
7115332,291.0147400,42.6533090,0.566794934,68.9,4.399
7115384,291.0322600,42.6504710,0.5667936139999999,31.4,5.723
7115463,291.0650000,42.6366500,0.566800287,73.9,3.487
7115550,291.0888700,42.6138990,0.566814046,42.1,4.049
7115597,291.1046800,42.6453090,0.566791946,125.7,2.77
7115661,291.1235400,42.6633530,0.566800926,264.5,4.407
7115671,291.1269500,42.6243900,0.566805859,61.1,3.835
7115785,291.1695300,42.6408080,16.08786246,612.5,3.095
7115785,291.1695300,42.6408080,41.74938613,1055.4,5.6098
7115785,291.1695300,42.6408080,0.56680081,127.7,3.6116
7115878,291.1995500,42.6867220,0.566790294,64.0,3.641
7115925,291.2133800,42.6255990,0.566801617,24.9,2.75
7116024,291.2431300,42.6301690,3.40076682,21.1,4.7
7116043,291.2470700,42.6263890,0.566799725,46.7,4.097
7116117,291.2699000,42.6920090,0.566801886,5.9,5.733
7116226,291.3096300,42.6165200,0.566801325,92.1,4.176
7116236,291.3124400,42.6180110,0.5667938179999999,100.3,4.929
7116282,291.3284000,42.6430280,0.566798676,59.9,2.777
7116519,291.3974300,42.6170200,0.56676437,76.5,2.326
7116859,291.4972500,42.6181910,0.5667638,64.5,1.73
7117003,291.5439100,42.6389880,428.32173928,316995.0,40.5992
7117050,291.5571900,42.6946490,73.83685800000001,231.2,19.722
7117126,291.5840800,42.6221810,0.566717263,18.5,2.6079
7117147,291.5907000,42.6698910,0.566812588,17.1,3.596
7117355,291.6583900,42.6324390,0.5667983640000001,38.6,3.172
7117485,291.7072100,42.6133500,0.566789505,54.6,5.835
7117513,291.7157000,42.6878700,0.566797474,98.8,2.708
7117541,291.7238500,42.6298220,1.585673651,44116.4,3.20763
7117549,291.7280600,42.6804080,0.566805268,35.7,3.721
7117710,291.7713600,42.6712490,0.56679641,26.7,2.324
7118364,291.9641700,42.6961400,4.347288783,451.6,2.1024
7118545,292.0286600,42.6695520,14.797219157,252699.0,7.61037
7119080,292.2029700,42.6404990,13.59940118,,2.52
7119481,292.3160100,42.6262510,25.85499978,610.5,3.8737
7119481,292.3160100,42.6262510,14.1573717,130.0,3.786
7119481,292.3160100,42.6262510,42.068554,186.3,5.723
7120108,292.5139800,42.6517600,1.025857984,270.7,0.8069
7121885,293.0306700,42.6352200,33.93754213,32990.3,11.1677
7122259,293.1457800,42.6241610,20.882125422,233450.0,8.03365
7123580,293.5422400,42.6995320,326.36595188,,3.75
7123614,293.5503800,42.6722600,520.58269,348.0,2.264
7124026,293.6736100,42.6664580,15.7455586,161.1,13.877
7124613,293.8345600,42.6249620,4.41746257,291.0,2.965
7125636,294.1079100,42.6173210,6.49066214,195090.0,3.47128
7125794,294.1523400,42.6189800,126.586058,124.9,5.41
7128918,294.9982300,42.6939200,7.11879848,107665.0,4.11282
7129465,295.1370500,42.6469990,2.745910734,286812.0,4.02594
7130418,295.3675200,42.6567800,15.52861675,500.0,2.131
7130612,295.4135700,42.6630710,2.7200197,869.0,1.874
7131760,295.6935700,42.6095090,92.436978,955.2,6.432
7132015,295.7535100,42.6710010,6.99510404,71.8,1.7556
7132462,295.8591000,42.6421890,54.595746,135.8,2.21
7132542,295.8852200,42.6218800,66.36099916000001,416737.0,20.0614
7132798,295.9464100,42.6589200,2.422084188,1871.8,2.5613
7132798,295.9464100,42.6589200,4.12511935,114.7,2.877
7133286,296.0585900,42.6695670,38.51077573,84633.4,38.8558
7133294,296.0598400,42.6560400,13.6471211,75.0,8.331
7134626,296.4014900,42.6510580,2.52443998,45.8,2.369
7134976,296.4834300,42.6634290,4.601811819,755.9,2.2607
7134976,296.4834300,42.6634290,11.18719905,353.6,3.252
7135549,296.6192000,42.6749310,22.50053441,,7.44
7135852,296.6939400,42.6261100,4.220965778,2260.0,3.0854
7136729,296.8865400,42.6550790,3.17319407,135.8,2.512
7136958,296.9397600,42.6919210,29.015852933,71432.1,7.19844
7137213,296.9978000,42.6533200,28.64338839,624.3,1.2246
7137725,297.1217300,42.6733210,2.253551793,119.6,3.66
7137798,297.1377600,42.6800000,2.25353739,182828.0,5.74622
7138841,297.3939500,42.6869580,22.0495604,134.5,3.428
7174349,281.4370100,42.7273140,2.974163938,90282.0,1.7423
7174351,281.4373500,42.7252690,1.487084251,295.7,1.3233
7174617,281.5938100,42.7100110,1.608363345,96134.0,2.1988
7174911,281.7598300,42.7790180,150.70039392,,2.82
7175184,281.9156800,42.7755090,5.88527364,112.7,1.9531
7175184,281.9156800,42.7755090,10.10463142,114.6,2.369
7176424,282.5076900,42.7426990,44.48477463,,1.67
7177553,283.0121200,42.7212720,17.99646148,62755.2,4.65638
7177555,283.0128200,42.7236790,17.99643716,36923.0,4.164
7177766,283.1113600,42.7610700,0.769358923,44.8,1.5364
7177892,283.1690100,42.7921140,1.386249249,47187.6,2.99104
7183745,285.8692900,42.7280880,28.4750006,763.8,4.718
7183745,285.8692900,42.7280880,4.86634094,366.7,1.885
7184556,286.2311100,42.7951700,93.6452481,,2.12
7185487,286.6189600,42.7785610,0.53482911,704.0,0.996
7185710,286.7211900,42.7785110,160.243128,556.4,5.393
7186259,286.9499500,42.7414590,4.23965309,,3.29
7186436,287.0195300,42.7512820,585.64118,565.2,13.97
7186665,287.1223400,42.7069400,8.559353229999999,148.8,4.303
7189825,288.4167500,42.7136000,574.69029,276.8,4.269
7190639,288.7208300,42.7169800,98.10209829999999,184.4,1.225
7191523,289.0393700,42.7014390,502.98283916,,2.94
7191646,289.0831300,42.7041400,106.957467,539.6,7.006
7192680,289.4409500,42.7416380,114.25041494,,2.11
7198587,291.2658400,42.7394910,651.3580459999999,570.8,4.384
7198648,291.2831100,42.7418590,0.566799833,198.0,5.543
7198881,291.3480500,42.7945400,182.467019,1020.0,7.607
7198881,291.3480500,42.7945400,126.57837267,,2.5
7199060,291.3860200,42.7091290,64.1862264,507.3,8.484999999999999
7199397,291.4972200,42.7284810,105.8817667,1556.3,18.044
7199644,291.5705000,42.7377200,1.13357304,33.1,2.849
7199724,291.5935700,42.7192990,0.566795586,39.4,4.124
7199756,291.6060200,42.7037200,0.566781152,133.4,3.995
7199774,291.6100800,42.7597620,4.70818628,56545.0,3.278
7199883,291.6445900,42.7223510,0.566799125,30.7,3.072
7199906,291.6500900,42.7007790,220.65651253,,7.82
7199935,291.6575900,42.7296490,0.566795728,18.9,2.79
7200102,291.7082800,42.7970010,14.665759784,336981.0,3.65814
7200225,291.7433500,42.7694820,0.566780836,60.9,4.937
7200301,291.7682800,42.7572210,0.566791802,49.3,2.2
7200485,291.8296500,42.7376790,0.566796615,47.8,1.999
7202957,292.6151100,42.7642520,1.716828304,59.5,2.068
7202957,292.6151100,42.7642520,8.16733851,104.9,3.337
7203179,292.6888100,42.7480010,2.245738777,483487.0,8.616289999999999
7203194,292.6937600,42.7608990,2.24572117,48.2,3.88
7203326,292.7362100,42.7597200,9.087508013000001,140.6,2.7597
7203858,292.8929400,42.7765810,407.97623,237.5,14.69
7204073,292.9592600,42.7992520,0.566801906,89.7,1.626
7204233,293.0026900,42.7088510,33.3037881,272.4,3.003
7204981,293.2173800,42.7207110,5.1233204,286.2,2.7466
7205717,293.4486100,42.7449110,212.60398,188.5,5.74
7206422,293.6418200,42.7360190,50.550788,154.5,2.353
7207061,293.8243100,42.7797010,15.94248453,1093.7,3.4894
7207061,293.8243100,42.7797010,12.33087921,872.2,3.0664
7207081,293.8278200,42.7717090,239.25578975,,5.21
7210749,294.8556500,42.7906720,17.5859472,509.5,3.815
7211141,294.9660600,42.7085690,51.92920654,3425.8,5.2637
7211221,294.9854700,42.7276690,5.62154315,172.3,2.4143
7211469,295.0542900,42.7568400,11.29689442,198.5,4.623
7211879,295.1609800,42.7991290,0.594310785,112.5,0.9994
7212066,295.2116700,42.7862890,3.840485025,31353.0,2.8592
7212066,295.2116700,42.7862890,1.92027188,,2.65
7212184,295.2392600,42.7264790,36.292017,374.7,8.198
7212722,295.3751500,42.7537800,2.316171991,251484.0,4.03025
7213311,295.5176400,42.7589420,285.374561,482.3,4.865
7214090,295.6948200,42.7569620,0.577910513,144.1,1.362
7215603,296.0473600,42.7430110,2.36436762,28.4,3.372
7215678,296.0662500,42.7682190,1.151244686,269.6,1.272
7216284,296.2038300,42.7778280,6.69958851,253.7,2.831
7217088,296.3954800,42.7801400,12.54474243,263.1,1.24
7219761,296.9860500,42.7299800,47.76397728,,4.08
7219825,296.9986300,42.7819600,17.23232894,509.8,4.5568
7219825,296.9986300,42.7819600,26.6951944,132.6,4.576
7219825,296.9986300,42.7819600,362.97828,260.6,14.083
7219906,297.0145900,42.7891690,35.08976902,5754.6,3.9623
7220320,297.1081500,42.7529180,0.752158047,37878.8,2.42733
7220322,297.1083700,42.7516630,0.752159702,3425.0,2.3621
7220429,297.1326300,42.7682500,8.03753796,286.5,2.9118
7222086,297.5190700,42.7770610,2.43902575,82.5,1.1598
7255336,280.9438500,42.8391840,1.20320092,2807.1,1.9197
7255910,281.2826200,42.8995900,274.553579,218.3,5.95
7256460,281.5937200,42.8716090,251.02304011,,3.11
7256914,281.8231800,42.8111690,2.41750021,58.2,4.33
7256914,281.8231800,42.8111690,4.03357434,66.2,5.886
7257363,282.0489500,42.8711090,5.23340265,242.1,3.242
7257373,282.0532800,42.8649520,5.233450136,430422.0,8.573740000000001
7257966,282.3356300,42.8454400,3.035206175,696.9,0.6182
7258902,282.7803600,42.8062100,1.80774253,592.6,2.637
7259249,282.9277300,42.8060800,0.950735805,175.1,1.1434
7259298,282.9569400,42.8256190,3.23941775,77.4,2.569
7265298,285.7994700,42.8117790,25.7626846,619.5,6.908
7265298,285.7994700,42.8117790,11.0317836,182.3,4.753
7266212,286.2172900,42.8609200,7.79534033,102.1,3.406
7269493,287.5711700,42.8139190,1.907810683,120.5,1.8707
7269493,287.5711700,42.8139190,76.642481,64.5,5.476
7269881,287.7357200,42.8234210,0.306937807,119.2,0.5925
7269974,287.7735600,42.8692820,13.69942266,1292.9,4.3409
7269974,287.7735600,42.8692820,4.309381978,310.7,2.8977
7270230,287.8841200,42.8324390,6.998099523,20285.0,2.0488
7272132,288.6386100,42.8572880,154.674369,435.8,9.35
7273277,289.0422100,42.8824880,2.714078374,143.5,1.3115
7277317,290.3273300,42.8982810,16.33888067,1718.4,9.3599
7280953,291.4531300,42.8512270,0.56680208,,1.22
7281217,291.5286900,42.8669700,0.566810701,200.0,6.19
7281229,291.5331100,42.8384700,0.566813319,129.1,3.752
7281356,291.5674400,42.8561780,2.83401711,84.2,5.938
7281399,291.5834700,42.8300510,0.566803996,141.6,3.399
7281410,291.5868200,42.8901330,0.56681118,,2.06
7281411,291.5868200,42.8276210,0.5668042210000001,166.0,4.639
7281454,291.6017500,42.8638800,0.566805887,1.7,5.2317
7281484,291.6101100,42.8104590,0.566800593,12.3,3.909
7281616,291.6472500,42.8611910,0.566799927,145.1,4.71
7281668,291.6712300,42.8123590,0.566798545,36.9,5.224
7281694,291.6816700,42.8093190,0.566807725,31.5,2.16
7281699,291.6831400,42.8844110,0.566786121,81.8,3.404
7282008,291.7771300,42.8458710,0.56679797,72.6,4.503
7282042,291.7879600,42.8340990,0.5668032160000001,20.2,3.325
7282154,291.8250100,42.8665080,0.56678694,61.2,1.959
7282168,291.8305100,42.8677290,0.56681727,35.9,1.779
7282470,291.9227000,42.8929210,520.655224,314.9,12.94
7282872,292.0495600,42.8702510,402.41511,780.6,5.156
7283710,292.3242500,42.8849600,353.40191,948.0,6.681
7284688,292.6300000,42.8293380,0.323021692,47100.0,2.3442
7285616,292.9187900,42.8500820,0.566802891,49.2,1.861
7285673,292.9355200,42.8248710,0.5668010449999999,188.3,1.7499
7285757,292.9581900,42.8548890,19.5489666,523.8,1.78
7285757,292.9581900,42.8548890,7.41834569,234.0,2.462
7286173,293.0939900,42.8964310,56.4349933,580.0,4.7381
7286911,293.3224200,42.8674700,11.55562042,441.5,1.6758
7287028,293.3586100,42.8066600,3.6092231,52.4,2.8
7287391,293.4635600,42.8840600,4.286103033,173359.0,2.6422
7287415,293.4690200,42.8224110,3.016182013,222.5,2.8349
7287677,293.5473300,42.8284420,18.3721835,152.5,3.738
7287683,293.5488900,42.8888590,69.8347983,266.6,8.262
7287995,293.6369600,42.8249700,5.95489993,1410.7,2.3892
7287995,293.6369600,42.8249700,12.03987488,1250.6,2.7363
7287995,293.6369600,42.8249700,20.83762895,439.0,2.3734
